product_id,display_name,product_name,composition,generic,form,route,category,manual_review,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
BDS002117,Hista-Oph [Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml.],Hista-Oph,Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml.,Antazoline HCl + Tetrahydrozoline HCl + Hydroxypropyl Methylcellulose + Preservative,other,ophthalmic,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS002117,coverage_b75d90ce1fa1,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002804,Naphcon-A [Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml],Naphcon-A,Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml,Naphazoline HCl + Pheniramine Maleate + Preservative,other,,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS002804,coverage_750f52357cbd,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003029,Opsa-His [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],Opsa-His,Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml,Antazoline HCl + Tetrahydrozoline HCl,other,,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS003029,coverage_ee01acaf8971,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003013,Opsil-A [Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml],Opsil-A,Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml,Antazoline HCl BP + Tetrahydrozoline HCl USP + Preservative,other,,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS003013,coverage_d32f094b9229,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS046500,Pataday Ophthalmic Solution [Olopatadine HCl 2.22 mg (eq. to Olopatadine 2 mg (0.2%)+Povidone+Dibasic Sodium Phosphate+Sodium Chloride+Hydrochloric Acid /Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Pataday Ophthalmic Solution,Olopatadine HCl 2.22 mg (eq. to Olopatadine 2 mg (0.2%)+Povidone+Dibasic Sodium Phosphate+Sodium Chloride+Hydrochloric Acid /Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.,Olopatadine HCl + Povidone + Dibasic Sodium Phosphate + Sodium Chloride,solution,ophthalmic,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS046500,coverage_3d5d4e8f36c3,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS046553,Pemirox Ophthalmic Solution [Pemirolast potassium 0.1 %],Pemirox Ophthalmic Solution,Pemirolast potassium 0.1 %,Pemirolast potassium,solution,ophthalmic,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS046553,coverage_50f6118ceeb9,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003862,Tobradex Ophthalmic Suspension [Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],Tobradex Ophthalmic Suspension,Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.,Tobramycin + Dexamethasone + Tyloxapol + Sodium Chloride,suspension,ophthalmic,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS003862,coverage_73363858432c,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Cellufresh,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Carboxymethylcellulose Sodium + Calcium Chloride + Magnesium Chloride + Potassium Chloride,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS001552,coverage_16b76d671742,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS041414,Cellufresh MD [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro Complex (Purite)],Cellufresh MD,Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro Complex (Purite),Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride + Magnesium Chloride,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS041414,coverage_0d8451f8ba78,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001554,Cellufresh MD ใหญ่ [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite)],Cellufresh MD ใหญ่,Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite),Carboxymethylcellulose Sodium + Boric acid + Calcium Chloride dihydrate + Magnesium Chloride,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS001554,coverage_cee70a7f9437,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001551,Clens 100 Lens Drops [Citrate/Borate Buffer+Sodium Chloride+Edetate Disodium 0.05%+PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative (Edetate Disodium 0.05%+Polidronium Chloride 0.001%)],Clens 100 Lens Drops,Citrate/Borate Buffer+Sodium Chloride+Edetate Disodium 0.05%+PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative (Edetate Disodium 0.05%+Polidronium Chloride 0.001%),Citrate/Borate Buffer + Sodium Chloride + Edetate Disodium + PEG-11 Lauryl ether Carboxylic acid,drops,oral,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS001551,coverage_86386fdc05d2,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002107,Genteal Eye Drop [Hypromellose 3 mg. (0.3%)+Sodium Chloride+Boric Acid+Potassium Chloride+Hydrochloric Acid+Preservative (Sodium Perborate+Phosphonic Acid)],Genteal Eye Drop,Hypromellose 3 mg. (0.3%)+Sodium Chloride+Boric Acid+Potassium Chloride+Hydrochloric Acid+Preservative (Sodium Perborate+Phosphonic Acid),Hypromellose + Sodium Chloride + Boric Acid + Potassium Chloride,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS002107,coverage_af254ac011fd,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002031,Genteal Gel [Hypromellose 3 mg. (0.3%)+Carbomer 980 2.2 mg.+Sorbitol 35 mg.+Sodium hydroxide 0.787 mg.+Dequest 2060 0.06 mg.+Preservative (Sodium Perborate Tetrahydrate 0.28 mg.)/1 g.],Genteal Gel,Hypromellose 3 mg. (0.3%)+Carbomer 980 2.2 mg.+Sorbitol 35 mg.+Sodium hydroxide 0.787 mg.+Dequest 2060 0.06 mg.+Preservative (Sodium Perborate Tetrahydrate 0.28 mg.)/1 g.,Hypromellose + Carbomer 980 + Sorbitol + Sodium hydroxide,gel,topical,eye_ear,False,data/core/drug_short_lookup.json:lookup.BDS002031,coverage_9df2586e8431,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS043800,Hialid 0.1 Opthalmic Solution [Sodium Hyaluronate 0.1%+6-Aminocaproic Acid/1 ml.],Hialid 0.1 Opthalmic Solution,Sodium Hyaluronate 0.1%+6-Aminocaproic Acid/1 ml.,Sodium Hyaluronate + 6-Aminocaproic Acid,solution,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS043800,coverage_8d29499eaa1a,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS043847,Hyatear [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride +Potassium Chloride +Trisodium citrate +Disodium Hydrogenphosphate +Sodium dihydrogen phosphate +Magnesium chloride hexahydrate +Calcium Chloride dihydrate)],Hyatear,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride +Potassium Chloride +Trisodium citrate +Disodium Hydrogenphosphate +Sodium dihydrogen phosphate +Magnesium chloride hexahydrate +Calcium Chloride dihydrate),Sodium Hyaluronate (Sodium Hyaluronate + Sodium Chloride + Potassium Chloride + Trisodium citrate,other,otic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS043847,coverage_a50adc0fafb7,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002886,Natear [Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Sodium Perborate)],Natear,Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Sodium Perborate),Hydroxypropyl Methylcellulose USP + Preservative,other,otic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS002886,coverage_8e683d80656e,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS045617,Natear UD Lubricant Eye Drops [Hypromellose (Hydroxypropyl Methylcellulose) 0.3% w/v /0.8 ml.],Natear UD Lubricant Eye Drops,Hypromellose (Hydroxypropyl Methylcellulose) 0.3% w/v /0.8 ml.,Hypromellose w/v,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS045617,coverage_6f6607551dc2,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS046204,OcuFreshs Tear Eye Drops [Hypromellose 3 mg. (0.3%)+Preservative (Benzalkonium Chloride 0.02%)/1 ml.],OcuFreshs Tear Eye Drops,Hypromellose 3 mg. (0.3%)+Preservative (Benzalkonium Chloride 0.02%)/1 ml.,Hypromellose + Preservative,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS046204,coverage_d219ce12ba57,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003014,Opsil Tears 0.3% [Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Benzalkonium Chloride)],Opsil Tears 0.3%,Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Benzalkonium Chloride),Hydroxypropyl Methylcellulose USP + Preservative,other,otic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003014,coverage_706496eb1382,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003102,Opti-Free Rewetting Drops [Citrate buffer+Sodium chloride+Preservative (Edetate Disodium 0.05%+Polyquaternium-1 0.001%)],Opti-Free Rewetting Drops,Citrate buffer+Sodium chloride+Preservative (Edetate Disodium 0.05%+Polyquaternium-1 0.001%),Citrate buffer + Sodium chloride + Preservative (Edetate Disodium + Polyquaternium-1 ),drops,oral,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003102,coverage_23060260dce9,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001204,Renu Multiplus Lubricating & Rewetting Drops [Povidone+Boric acid+Potassium chloride+Sodium chloride+ Sodium borate+Edetate disodium+Sorbic acid+Preservative (Edetate disodium 0.1%+Sorbic acid 0.1%)],Renu Multiplus Lubricating & Rewetting Drops,Povidone+Boric acid+Potassium chloride+Sodium chloride+ Sodium borate+Edetate disodium+Sorbic acid+Preservative (Edetate disodium 0.1%+Sorbic acid 0.1%),Povidone + Boric acid + Potassium chloride + Sodium chloride,drops,oral,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS001204,coverage_1f29ca202ca9,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047663,Seeview Sofs [Hypromellose 3 mg/1 ml.],Seeview Sofs,Hypromellose 3 mg/1 ml.,Hypromellose,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS047663,coverage_5ee1ee380346,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047647,Sof Tear Eye Drops [Hypromellose USP 3 mg. (0.3% w/v USP)+Preservative (Sodium Perborate 0.28 mg.)/1 ml.],Sof Tear Eye Drops,Hypromellose USP 3 mg. (0.3% w/v USP)+Preservative (Sodium Perborate 0.28 mg.)/1 ml.,Hypromellose USP + Preservative,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS047647,coverage_1a51c47c4e33,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047637,Systane Ultra (UD) Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+Boric Acid+Hydroxypropyl Guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide/1 ml.],Systane Ultra (UD) Lubricant Eye Drops,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+Boric Acid+Hydroxypropyl Guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide/1 ml.,Polyethylene Glycol 400 + Propylene Glycol + Aminomethylpropanol + Boric Acid,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS047637,coverage_c7dd79457019,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003679,Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],Systane Ultra Lubricant Eye Drops,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),Polyethylene Glycol 400 + Propylene Glycol + Aminomethylpropanol + Boric Acid,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003679,coverage_16bf7084442d,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003765,Tear Mac Eye Drops [Carboxymethyl Cellulose Sodium (CMC) 0.5%w/v+Preservative (Stabilised Oxychloro Complex 0.005% w/v)],Tear Mac Eye Drops,Carboxymethyl Cellulose Sodium (CMC) 0.5%w/v+Preservative (Stabilised Oxychloro Complex 0.005% w/v),Carboxymethyl Cellulose Sodium w/v + Preservative,drops,ophthalmic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003765,coverage_cd92ef3d2625,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003709,Tear Natural [Dextran 70 0.1%+Hydroxypropyl Methylcellulose 2910 0.3%+Borax+Potassium Chloride+Sodium Chloride+Hydrochloric acid+Preservative (Polyquaternium-1 0.0011%)/1 ml.],Tear Natural,Dextran 70 0.1%+Hydroxypropyl Methylcellulose 2910 0.3%+Borax+Potassium Chloride+Sodium Chloride+Hydrochloric acid+Preservative (Polyquaternium-1 0.0011%)/1 ml.,Dextran 70 + Hydroxypropyl Methylcellulose 2910 + Borax + Potassium Chloride,other,otic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003709,coverage_2016a559c7a0,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003714,Tears Naturale Free [Dextran 70 0.1%+Hydroxypropyl Methylcellulose 2910 0.3%],Tears Naturale Free,Dextran 70 0.1%+Hydroxypropyl Methylcellulose 2910 0.3%,Dextran 70 + Hydroxypropyl Methylcellulose 2910,other,otic,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS003714,coverage_1dfe23999465,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Vislube,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),Sodium Hyaluronate (Sodium Hyaluronate + Sodium Chloride + Potassium Chloride + Disodium Hydrogenphosphate,other,,eye_ear,True,data/core/drug_short_lookup.json:lookup.BDS004035,coverage_913388085b17,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],Garamycin Cream,Gentamicin 1 mg./1 g.,Gentamicin,cream,topical,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS002003,coverage_510d230d8a65,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
