disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
post_viral_cough_adult,post_viral_cough_adult,"{""complaint"": ""post viral cough"", ""complaint_id"": ""CI0125"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""residual cough after cold"", ""complaint_id"": ""CI0126"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough after uri"", ""complaint_id"": ""CI0127"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0045,True,data/core/opd_fast_index.json:index[121]
postnasal_drip_cough_adult,postnasal_drip_cough_adult,"{""complaint"": ""postnasal drip cough"", ""complaint_id"": ""CI0122"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""throat clearing cough"", ""complaint_id"": ""CI0123"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough from post nasal drip"", ""complaint_id"": ""CI0124"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0044,True,data/core/opd_fast_index.json:index[122]
pruritus_localized_adult,pruritus_localized_adult,"{""complaint"": ""localized pruritus"", ""complaint_id"": ""CI0161"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""local itch"", ""complaint_id"": ""CI0162"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itch without rash"", ""complaint_id"": ""CI0163"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0057,True,data/core/opd_fast_index.json:index[123]
pterygium,pterygium,"{""complaint"": ""pterygium"", ""complaint_id"": ""CMP_PTERYGIUM"", ""disease_id"": ""pterygium"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[124]
red_eye,red eye,"{""complaint"": ""red eye"", ""complaint_id"": ""CMP_RED_EYE"", ""disease_id"": ""red_eye"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[125]
screen_related_dry_eye_adult,screen_related_dry_eye_adult,"{""complaint"": ""screen related dry eye"", ""complaint_id"": ""CI0173"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""computer eye dryness"", ""complaint_id"": ""CI0174"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry eye from screen"", ""complaint_id"": ""CI0175"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0061,True,data/core/opd_fast_index.json:index[126]
sore_throat,sore throat,"{""complaint"": ""sore throat"", ""complaint_id"": ""CMP_SORE_THROAT"", ""disease_id"": ""sore_throat"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[127]
sore_throat_adult,sore_throat_adult,"{""complaint"": ""sore throat"", ""complaint_id"": ""CI0008"", ""disease_id"": ""sore_throat_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""throat pain"", ""complaint_id"": ""CI0019"", ""disease_id"": ""sore_throat_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0006,True,data/core/opd_fast_index.json:index[128]
sprain_strain_mild_adult,sprain_strain_mild_adult,"{""complaint"": ""sprain"", ""complaint_id"": ""CI0149"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mild strain"", ""complaint_id"": ""CI0150"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ankle sprain mild"", ""complaint_id"": ""CI0151"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0053,True,data/core/opd_fast_index.json:index[129]
superficial_abrasion_adult,superficial_abrasion_adult,"{""complaint"": ""abrasion"", ""complaint_id"": ""CI0212"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial abrasion"", ""complaint_id"": ""CI0213"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""scrape wound"", ""complaint_id"": ""CI0214"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0074,True,data/core/opd_fast_index.json:index[130]
tension_headache_adult,tension_headache_adult,"{""complaint"": ""tension headache"", ""complaint_id"": ""CI0053"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tight headache"", ""complaint_id"": ""CI0054"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""stress headache"", ""complaint_id"": ""CI0055"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0021,True,data/core/opd_fast_index.json:index[131]
tinea,tinea,"{""complaint"": ""tinea"", ""complaint_id"": ""CMP_TINEA"", ""disease_id"": ""tinea"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[132]
tinea_corporis_clotrimazole_adult,tinea_corporis_clotrimazole_adult,"{""complaint"": ""tinea corporis clotrimazole"", ""complaint_id"": ""CI0362"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""body fungal rash clotrimazole"", ""complaint_id"": ""CI0363"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm clotrimazole"", ""complaint_id"": ""CI0364"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0124,True,data/core/opd_fast_index.json:index[133]
tinea_corporis_localized_adult,tinea_corporis_localized_adult,"{""complaint"": ""tinea corporis"", ""complaint_id"": ""CI0164"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm"", ""complaint_id"": ""CI0165"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fungal body rash"", ""complaint_id"": ""CI0166"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0058,True,data/core/opd_fast_index.json:index[134]
tinea_cruris_adult,tinea_cruris_adult,"{""complaint"": ""tinea cruris"", ""complaint_id"": ""CI0356"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""groin fungal rash"", ""complaint_id"": ""CI0357"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""jock itch"", ""complaint_id"": ""CI0358"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0122,True,data/core/opd_fast_index.json:index[135]
tinea_pedis_adult,tinea_pedis_adult,"{""complaint"": ""tinea pedis"", ""complaint_id"": ""CI0359"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fungal foot rash"", ""complaint_id"": ""CI0360"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""athletes foot"", ""complaint_id"": ""CI0361"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0123,True,data/core/opd_fast_index.json:index[136]
tinea_pruritic_rash_adult,tinea_pruritic_rash_adult,"{""complaint"": ""fungal rash"", ""complaint_id"": ""CI0074"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tinea"", ""complaint_id"": ""CI0075"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm"", ""complaint_id"": ""CI0076"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0028,True,data/core/opd_fast_index.json:index[137]
tonsillar_inflammation_support_adult,tonsillar_inflammation_support_adult,"{""complaint"": ""tonsil irritation"", ""complaint_id"": ""CI0185"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsil pain mild"", ""complaint_id"": ""CI0186"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsillar inflammation"", ""complaint_id"": ""CI0187"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0065,True,data/core/opd_fast_index.json:index[138]
topical_eye_antibiotic_support_adult,topical_eye_antibiotic_support_adult,"{""complaint"": ""topical eye antibiotic"", ""complaint_id"": ""CI0314"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""eye antibiotic support"", ""complaint_id"": ""CI0315"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bacterial eye drop option"", ""complaint_id"": ""CI0316"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0108,True,data/core/opd_fast_index.json:index[139]
topical_fusidic_support_adult,topical_fusidic_support_adult,"{""complaint"": ""fusidic acid support"", ""complaint_id"": ""CI0335"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fucidin support"", ""complaint_id"": ""CI0336"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""topical fusidic"", ""complaint_id"": ""CI0337"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0115,True,data/core/opd_fast_index.json:index[140]
traveler_diarrhea_support_adult,traveler_diarrhea_support_adult,"{""complaint"": ""traveler diarrhea"", ""complaint_id"": ""CI0134"", ""disease_id"": ""traveler_diarrhea_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""travel diarrhea"", ""complaint_id"": ""CI0135"", ""disease_id"": ""traveler_diarrhea_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""diarrhea while travelling"", ""complaint_id"": ""CI0136"", ""disease_id"": ""traveler_diarrhea_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0048,True,data/core/opd_fast_index.json:index[141]
uncomplicated_uti_adult,uncomplicated_uti_adult,"{""complaint"": ""uncomplicated uti"", ""complaint_id"": ""CI0311"", ""disease_id"": ""uncomplicated_uti_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cystitis"", ""complaint_id"": ""CI0312"", ""disease_id"": ""uncomplicated_uti_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""urine infection lower"", ""complaint_id"": ""CI0313"", ""disease_id"": ""uncomplicated_uti_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0107,True,data/core/opd_fast_index.json:index[142]
uncomplicated_uti_alt_cipro_adult,uncomplicated_uti_alt_cipro_adult,"{""complaint"": ""uti alternative cipro"", ""complaint_id"": ""CI0347"", ""disease_id"": ""uncomplicated_uti_alt_cipro_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cipro uti option"", ""complaint_id"": ""CI0348"", ""disease_id"": ""uncomplicated_uti_alt_cipro_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cifloxin uti"", ""complaint_id"": ""CI0349"", ""disease_id"": ""uncomplicated_uti_alt_cipro_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0119,True,data/core/opd_fast_index.json:index[143]
uri_diarrhea_adult,uri_diarrhea_adult,"{""complaint"": ""uri with diarrhea"", ""complaint_id"": ""CI0005"", ""disease_id"": ""uri_diarrhea_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}",FRM0003,True,data/core/opd_fast_index.json:index[144]
uri_dry_cough,URI dry cough,"{""complaint"": ""URI dry cough"", ""complaint_id"": ""CMP_URI_DRY_COUGH"", ""disease_id"": ""uri_dry_cough"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[145]
uri_dry_cough_adult,uri_dry_cough_adult,"{""complaint"": ""uri dry cough"", ""complaint_id"": ""CI0016"", ""disease_id"": ""uri_dry_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry cough"", ""complaint_id"": ""CI0017"", ""disease_id"": ""uri_dry_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""night cough"", ""complaint_id"": ""CI0018"", ""disease_id"": ""uri_dry_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0009,True,data/core/opd_fast_index.json:index[146]
uri_rash_adult,uri_rash_adult,"{""complaint"": ""uri with rash"", ""complaint_id"": ""CI0007"", ""disease_id"": ""uri_rash_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy rash"", ""complaint_id"": ""CI0022"", ""disease_id"": ""uri_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0005,True,data/core/opd_fast_index.json:index[147]
uri_sneezing_runny_nose_adult,uri_sneezing_runny_nose_adult,"{""complaint"": ""runny nose and sneezing"", ""complaint_id"": ""CI0116"", ""disease_id"": ""uri_sneezing_runny_nose_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""uri sneezing runny nose"", ""complaint_id"": ""CI0117"", ""disease_id"": ""uri_sneezing_runny_nose_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""common cold runny nose"", ""complaint_id"": ""CI0118"", ""disease_id"": ""uri_sneezing_runny_nose_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0042,True,data/core/opd_fast_index.json:index[148]
uri_wet_cough,URI wet cough,"{""complaint"": ""URI wet cough"", ""complaint_id"": ""CMP_URI_WET_COUGH"", ""disease_id"": ""uri_wet_cough"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[149]
uri_wet_cough_adult,uri_wet_cough_adult,"{""complaint"": ""uri with wet cough"", ""complaint_id"": ""CI0003"", ""disease_id"": ""uri_wet_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""productive cough"", ""complaint_id"": ""CI0004"", ""disease_id"": ""uri_wet_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0002,True,data/core/opd_fast_index.json:index[150]
uri_wet_cough_peds,uri_wet_cough_peds,"{""complaint"": ""wet cough child"", ""complaint_id"": ""CI0251"", ""disease_id"": ""uri_wet_cough_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""uri wet cough child"", ""complaint_id"": ""CI0252"", ""disease_id"": ""uri_wet_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""productive cough child"", ""complaint_id"": ""CI0253"", ""disease_id"": ""uri_wet_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0087,True,data/core/opd_fast_index.json:index[151]
urinary_frequency,urinary frequency,"{""complaint"": ""urinary frequency"", ""complaint_id"": ""CMP_URINARY_FREQUENCY"", ""disease_id"": ""urinary_frequency"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[152]
urticaria,urticaria,"{""complaint"": ""urticaria"", ""complaint_id"": ""CMP_URTICARIA"", ""disease_id"": ""urticaria"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[153]
urticaria_mild_adult,urticaria_mild_adult,"{""complaint"": ""urticaria"", ""complaint_id"": ""CI0158"", ""disease_id"": ""urticaria_mild_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""hives"", ""complaint_id"": ""CI0159"", ""disease_id"": ""urticaria_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""allergic wheals"", ""complaint_id"": ""CI0160"", ""disease_id"": ""urticaria_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0056,True,data/core/opd_fast_index.json:index[154]
vaginal_discharge_support_adult,vaginal_discharge_support_adult,"{""complaint"": ""vaginal discharge support"", ""complaint_id"": ""CI0344"", ""disease_id"": ""vaginal_discharge_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""local vaginal treatment support"", ""complaint_id"": ""CI0345"", ""disease_id"": ""vaginal_discharge_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""vaginal tab support"", ""complaint_id"": ""CI0346"", ""disease_id"": ""vaginal_discharge_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0118,True,data/core/opd_fast_index.json:index[155]
vaginal_mixed_infection_adult,vaginal_mixed_infection_adult,"{""complaint"": ""vaginal mixed infection"", ""complaint_id"": ""CI0341"", ""disease_id"": ""vaginal_mixed_infection_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""vaginal discharge infection"", ""complaint_id"": ""CI0342"", ""disease_id"": ""vaginal_mixed_infection_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mixed vaginal discharge"", ""complaint_id"": ""CI0343"", ""disease_id"": ""vaginal_mixed_infection_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0117,True,data/core/opd_fast_index.json:index[156]
vertigo,vertigo,"{""complaint"": ""vertigo"", ""complaint_id"": ""CMP_VERTIGO"", ""disease_id"": ""vertigo"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[157]
vertigo_adult,vertigo_adult,"{""complaint"": ""vertigo"", ""complaint_id"": ""CI0032"", ""disease_id"": ""vertigo_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dizzy spinning"", ""complaint_id"": ""CI0033"", ""disease_id"": ""vertigo_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0013,True,data/core/opd_fast_index.json:index[158]
viral_fever_bodyache_adult,viral_fever_bodyache_adult,"{""complaint"": ""fever body ache"", ""complaint_id"": ""CI0041"", ""disease_id"": ""viral_fever_bodyache_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""viral fever"", ""complaint_id"": ""CI0042"", ""disease_id"": ""viral_fever_bodyache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""body ache"", ""complaint_id"": ""CI0043"", ""disease_id"": ""viral_fever_bodyache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0017,True,data/core/opd_fast_index.json:index[159]
viral_fever_peds_support,viral_fever_peds_support,"{""complaint"": ""fever child support"", ""complaint_id"": ""CI0263"", ""disease_id"": ""viral_fever_peds_support"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""viral fever child"", ""complaint_id"": ""CI0264"", ""disease_id"": ""viral_fever_peds_support"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""child fever support"", ""complaint_id"": ""CI0265"", ""disease_id"": ""viral_fever_peds_support"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0091,True,data/core/opd_fast_index.json:index[160]
vulvovaginal_candidiasis_adult,vulvovaginal_candidiasis_adult,"{""complaint"": ""vaginal candidiasis"", ""complaint_id"": ""CI0338"", ""disease_id"": ""vulvovaginal_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""yeast infection"", ""complaint_id"": ""CI0339"", ""disease_id"": ""vulvovaginal_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy fungal vaginal discharge"", ""complaint_id"": ""CI0340"", ""disease_id"": ""vulvovaginal_candidiasis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0116,True,data/core/opd_fast_index.json:index[161]
wart_localized_adult,wart_localized_adult,"{""complaint"": ""wart"", ""complaint_id"": ""CI0374"", ""disease_id"": ""wart_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized wart"", ""complaint_id"": ""CI0375"", ""disease_id"": ""wart_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""corn topical wart"", ""complaint_id"": ""CI0376"", ""disease_id"": ""wart_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0128,True,data/core/opd_fast_index.json:index[162]
watery_red_eye_nonpurulent_adult,watery_red_eye_nonpurulent_adult,"{""complaint"": ""watery red eye"", ""complaint_id"": ""CI0194"", ""disease_id"": ""watery_red_eye_nonpurulent_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""non purulent red eye"", ""complaint_id"": ""CI0195"", ""disease_id"": ""watery_red_eye_nonpurulent_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""red watery eye"", ""complaint_id"": ""CI0196"", ""disease_id"": ""watery_red_eye_nonpurulent_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0068,True,data/core/opd_fast_index.json:index[163]
