regimen_id,disease_key,disease_name,ICD10,complaint_key,role,tier,default_row,product_id,drug_name,composition,BDS,sig,duration,dispense,caution,side_effect,clinical_readiness,fast_mode_allowed,evidence_status,source_status,blocked_reason,missing_requirements,next_action,old_runtime_status,source_runtime_path,row_source,issue_id,severity,issue_type,recommended_action
PATCH_FRM_NICE_ACUTE_COUGH_20260516,acute_cough_no_abx,Acute cough / acute bronchitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_036,RX NOW,PATCH_LINE_PATCH_FRM_NICE_ACUTE_COUGH_20260516_RX1,True,,Self-care / safety-net [non-drug],,,explain cough may last 3–4 weeks; fluids/rest; return if worse or red flags,acute,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[415].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_ACUTE_COUGH_20260516,acute_cough_no_abx,Acute cough / acute bronchitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_036,RX NOW,PATCH_LINE_PATCH_FRM_NICE_ACUTE_COUGH_20260516_RX2,True,BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Paracetamol 500 mg.,BDS003762,1–2 tabs PO q4–6h PRN fever/pain; max per local label,3–5 days PRN,1 strip,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[415].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_ACUTE_COUGH_20260516,acute_cough_no_abx,Acute cough / acute bronchitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_036,SWAP,PATCH_LINE_PATCH_FRM_NICE_ACUTE_COUGH_20260516_SWAP1,True,,Honey/simple cough soothing [non-drug],,,honey/lemon for adults/children >1 yr if desired,PRN,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[415].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_AOM_20260516,acute_otitis_media,Acute otitis media,,PATCH_CI_NICE_BIGBATCH_20260516_023,RX NOW,PATCH_LINE_PATCH_FRM_NICE_AOM_20260516_RX2,True,,Amoxicillin option [Ibiamox/Uramox/Augmentin class],,,use only if antibiotic indicated; choose adult/peds formulation and source-verified dose,5 days,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[429].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_AOM_20260516,acute_otitis_media,Acute otitis media,,PATCH_CI_NICE_BIGBATCH_20260516_024,RX NOW,PATCH_LINE_PATCH_FRM_NICE_AOM_20260516_RX2,True,,Amoxicillin option [Ibiamox/Uramox/Augmentin class],,,use only if antibiotic indicated; choose adult/peds formulation and source-verified dose,5 days,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[430].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_041,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_RX1,True,,Urine culture + severity check [non-drug],,,send urine culture before antibiotic if possible; check pregnancy/obstruction risk,same day,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[431].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_041,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_RX2,True,,Oral pyelonephritis antibiotic pathway [local formulary],,,choose local guideline antibiotic; avoid fluoroquinolone unless necessary and safety gate passed,7–10 days typical,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[431].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_041,NON DRUG ACTION,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_SWAP1,True,,Hospital IV antibiotic gate,,,refer if severe/systemically unwell or unable oral treatment,urgent,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[431].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_042,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_RX1,True,,Urine culture + severity check [non-drug],,,send urine culture before antibiotic if possible; check pregnancy/obstruction risk,same day,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[432].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_042,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_RX2,True,,Oral pyelonephritis antibiotic pathway [local formulary],,,choose local guideline antibiotic; avoid fluoroquinolone unless necessary and safety gate passed,7–10 days typical,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[432].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_PYELO_ADULT_20260516,acute_pyelonephritis_adult,Acute pyelonephritis in adults,,PATCH_CI_NICE_MULTI_20260516_042,NON DRUG ACTION,PATCH_LINE_PATCH_FRM_NICE_PYELO_ADULT_20260516_SWAP1,True,,Hospital IV antibiotic gate,,,refer if severe/systemically unwell or unable oral treatment,urgent,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[432].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_PYELO_PEDS_20260516,acute_pyelonephritis_peds,Acute pyelonephritis in children,,PATCH_CI_NICE_MULTI_20260516_043,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_PEDS_20260516_RX1,True,,Urine sample/culture [non-drug],,,"obtain urine before antibiotic if possible; assess age, hydration, sepsis risk",same day,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[433].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_PYELO_PEDS_20260516,acute_pyelonephritis_peds,Acute pyelonephritis in children,,PATCH_CI_NICE_MULTI_20260516_043,RX NOW,PATCH_LINE_PATCH_FRM_NICE_PYELO_PEDS_20260516_RX2,True,,Pediatric pyelonephritis antibiotic pathway [not in workbook],,,age/BW-based antibiotic per local formulary if stable outpatient,7–10 days typical,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[433].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_ABX_20260516,acute_sinusitis_abx_gate,Acute sinusitis antibiotic gate,,PATCH_CI_NICE_MULTI_20260516_051,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_ABX_20260516_RX1,False,,Back-up antibiotic strategy,,,consider back-up antibiotic if ≥10 days no improvement/worsening after self-care,5 days typical,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[434].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_ABX_20260516,acute_sinusitis_abx_gate,Acute sinusitis antibiotic gate,,PATCH_CI_NICE_MULTI_20260516_051,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_ABX_20260516_RX2,False,,Existing bacterial sinusitis adult/child row,,,route to bacterial_sinusitis_adult or bacterial_sinusitis_child if criteria met,5 days typical,manual,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[434].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_ABX_20260516,acute_sinusitis_abx_gate,Acute sinusitis antibiotic gate,,PATCH_CI_NICE_MULTI_20260516_051,SWAP,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_ABX_20260516_SWAP1,False,,Antibiotic block if viral,,,no antibiotic for uncomplicated <10-day acute sinusitis,N/A,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[434].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_NOABX_20260516,acute_sinusitis_no_abx,Acute sinusitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_050,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_NOABX_20260516_RX1,True,BDS044320,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],Sodium Chloride 0.9 g./100 ml.,BDS044320,nasal saline irrigation/spray PRN congestion,3–7 days,manual,,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[435].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_NOABX_20260516,acute_sinusitis_no_abx,Acute sinusitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_050,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_NOABX_20260516_RX2,True,BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Paracetamol 500 mg.,BDS003762,1–2 tabs PO q4–6h PRN pain/fever,3–5 days PRN,1 strip,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[435].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_SINUSITIS_NOABX_20260516,acute_sinusitis_no_abx,Acute sinusitis no antibiotic,,PATCH_CI_NICE_MULTI_20260516_050,SWAP,PATCH_LINE_PATCH_FRM_NICE_SINUSITIS_NOABX_20260516_SWAP1,True,BDS002805,Nasonex 60 doses [Mometasone Furoate 50 mcg/dose],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,adult/≥12 selected: 2 sprays/nostril OD if symptoms ≥10 days/no improvement,7–14 days,1 bottle,,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[435].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_ABX_20260516,acute_sore_throat_abx_score_gate,Acute sore throat antibiotic score gate,,PATCH_CI_NICE_MULTI_20260516_049,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_ABX_20260516_RX1,False,,Phenoxymethylpenicillin pathway [not in workbook],,,use narrow-spectrum penicillin if antibiotic indicated per score/local formulary,5–10 days per local guideline,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[436].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_ABX_20260516,acute_sore_throat_abx_score_gate,Acute sore throat antibiotic score gate,,PATCH_CI_NICE_MULTI_20260516_049,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_ABX_20260516_RX2,False,,Macrolide allergy alternative pathway [not in workbook],,,use macrolide only true penicillin allergy and indicated,5 days typical,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[436].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_ABX_20260516,acute_sore_throat_abx_score_gate,Acute sore throat antibiotic score gate,,PATCH_CI_NICE_MULTI_20260516_049,SWAP,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_ABX_20260516_SWAP1,False,,Delayed antibiotic strategy,,,back-up prescription if score intermediate or symptoms worsen,review,manual,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[436].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516,acute_sore_throat_no_abx,Acute sore throat no antibiotic,,PATCH_CI_NICE_MULTI_20260516_048,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516_RX1,True,BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Paracetamol 500 mg.,BDS003762,1–2 tabs PO q4–6h PRN pain/fever,3–5 days PRN,1 strip,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[437].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516,acute_sore_throat_no_abx,Acute sore throat no antibiotic,,PATCH_CI_NICE_MULTI_20260516_048,RX NOW,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516_RX2,True,,Gargle/lozenge symptomatic pathway [workbook-supported if available],,,use local throat lozenge/spray/gargle PRN symptom relief,3–5 days,manual,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[437].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516,acute_sore_throat_no_abx,Acute sore throat no antibiotic,,PATCH_CI_NICE_MULTI_20260516_048,SWAP,PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516_SWAP1,True,,Antibiotic block for low score,,,do not offer antibiotic for low FeverPAIN/Centor/viral features,N/A,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[437].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_BRONCH_20260516,bronchiolitis_child_assessment,Bronchiolitis in child,,PATCH_CI_NICE_MORE_20260516_001,RX NOW,PATCH_LINE_PATCH_FRM_NICE_BRONCH_20260516_RX2,True,,No bronchiolitis medication block,,,"block antibiotics, salbutamol, montelukast, ipratropium, steroids, nebulised adrenaline, hypertonic saline",N/A,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[542].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_BRONCH_20260516,bronchiolitis_child_assessment,Bronchiolitis in child,,PATCH_CI_NICE_MORE_20260516_002,RX NOW,PATCH_LINE_PATCH_FRM_NICE_BRONCH_20260516_RX2,True,,No bronchiolitis medication block,,,"block antibiotics, salbutamol, montelukast, ipratropium, steroids, nebulised adrenaline, hypertonic saline",N/A,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[543].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_CELLULITIS_ADULT_20260516,cellulitis_erysipelas_nonsevere_adult,Cellulitis / erysipelas non-severe adult,,PATCH_CI_NICE_MULTI_20260516_022,RX NOW,PATCH_LINE_PATCH_FRM_NICE_CELLULITIS_ADULT_20260516_RX2,True,,Oral anti-strep/anti-staph antibiotic pathway [flucloxacillin equivalent; not in workbook],,,start oral antibiotic per local formulary if stable non-severe cellulitis,5–7 days,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[544].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_CELLULITIS_ADULT_20260516,cellulitis_erysipelas_nonsevere_adult,Cellulitis / erysipelas non-severe adult,,PATCH_CI_NICE_MULTI_20260516_022,NON DRUG ACTION,PATCH_LINE_PATCH_FRM_NICE_CELLULITIS_ADULT_20260516_SWAP1,True,,Hospital/IV antibiotic gate [non-drug],,,"refer if severe/systemically unwell, facial/orbital site, immunocompromised, deep infection concern",urgent,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[544].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_CELLULITIS_ADULT_20260516,cellulitis_erysipelas_nonsevere_adult,Cellulitis / erysipelas non-severe adult,,PATCH_CI_NICE_MULTI_20260516_023,RX NOW,PATCH_LINE_PATCH_FRM_NICE_CELLULITIS_ADULT_20260516_RX2,True,,Oral anti-strep/anti-staph antibiotic pathway [flucloxacillin equivalent; not in workbook],,,start oral antibiotic per local formulary if stable non-severe cellulitis,5–7 days,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[545].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_CELLULITIS_ADULT_20260516,cellulitis_erysipelas_nonsevere_adult,Cellulitis / erysipelas non-severe adult,,PATCH_CI_NICE_MULTI_20260516_023,NON DRUG ACTION,PATCH_LINE_PATCH_FRM_NICE_CELLULITIS_ADULT_20260516_SWAP1,True,,Hospital/IV antibiotic gate [non-drug],,,"refer if severe/systemically unwell, facial/orbital site, immunocompromised, deep infection concern",urgent,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[545].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_CELLULITIS_PEDS_20260516,cellulitis_erysipelas_peds_gate,Cellulitis / erysipelas pediatric gate,,PATCH_CI_NICE_MULTI_20260516_024,RX NOW,PATCH_LINE_PATCH_FRM_NICE_CELLULITIS_PEDS_20260516_RX2,True,,Pediatric oral antibiotic pathway [not in workbook],,,"if stable/non-severe, oral antibiotic per age/BW/local formulary",5–7 days,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[546].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_COPD_EXACERB_20260516,copd_exacerbation_over16_abx_gate,COPD exacerbation antibiotic/steroid gate,,PATCH_CI_NICE_MULTI_20260516_028,RX NOW,PATCH_LINE_PATCH_FRM_NICE_COPD_EXACERB_20260516_RX1,True,,Short-acting bronchodilator optimisation,,,increase SABA/SAMA use short-term if prescribed; check technique/spacer,few days,manual,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[588].r[0].m[0],regimen,,,,
PATCH_FRM_NICE_COPD_EXACERB_20260516,copd_exacerbation_over16_abx_gate,COPD exacerbation antibiotic/steroid gate,,PATCH_CI_NICE_MULTI_20260516_028,RX NOW,PATCH_LINE_PATCH_FRM_NICE_COPD_EXACERB_20260516_RX2,True,,Antibiotic gate for purulent sputum [not fully in workbook],,,only offer antibiotic if sputum purulent or systemically unwell/high-risk; choose local COPD antibiotic,5 days typical,manual,,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[588].r[0].m[1],regimen,,,,
PATCH_FRM_NICE_COPD_EXACERB_20260516,copd_exacerbation_over16_abx_gate,COPD exacerbation antibiotic/steroid gate,,PATCH_CI_NICE_MULTI_20260516_028,SWAP,PATCH_LINE_PATCH_FRM_NICE_COPD_EXACERB_20260516_SWAP1,True,,Prednisolone pathway [not in workbook],,,consider oral corticosteroid if significant increased breathlessness interfering with activities,5 days typical,N/A,,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[588].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_DYSPEPSIA_20260516,dyspepsia_uninvestigated_adult,Uninvestigated dyspepsia in adults,,PATCH_CI_NICE_MULTI_20260516_006,SWAP,PATCH_LINE_PATCH_FRM_NICE_DYSPEPSIA_20260516_SWAP1,True,,H pylori test-and-treat pathway [non-drug/antibiotic gate],,,test with urea breath/stool antigen; treat only if positive,review,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[630].r[0].m[2],regimen,,,,
PATCH_FRM_NICE_DYSPEPSIA_20260516,dyspepsia_uninvestigated_adult,Uninvestigated dyspepsia in adults,,PATCH_CI_NICE_MULTI_20260516_007,SWAP,PATCH_LINE_PATCH_FRM_NICE_DYSPEPSIA_20260516_SWAP1,True,,H pylori test-and-treat pathway [non-drug/antibiotic gate],,,test with urea breath/stool antigen; treat only if positive,review,N/A,,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; verified guideline source,bacterial indication criteria; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[631].r[0].m[2],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_001,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP1,True,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]","Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",BDS003721,clinician-only: apply thinly to nasal packing material as lubricant/antibiotic ointment if packing performed,procedure use,1 tube (3.5 g),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[647].r[0].m[3],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_001,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP2,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID only if non-absorbable nasal packing placed and clinician chooses oral anti-staph coverage,7 days; guideline allows 7–10 days after packing,1 box (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[647].r[0].m[4],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_002,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP1,True,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]","Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",BDS003721,clinician-only: apply thinly to nasal packing material as lubricant/antibiotic ointment if packing performed,procedure use,1 tube (3.5 g),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[648].r[0].m[3],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_002,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP2,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID only if non-absorbable nasal packing placed and clinician chooses oral anti-staph coverage,7 days; guideline allows 7–10 days after packing,1 box (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[648].r[0].m[4],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_003,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP1,True,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]","Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",BDS003721,clinician-only: apply thinly to nasal packing material as lubricant/antibiotic ointment if packing performed,procedure use,1 tube (3.5 g),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[649].r[0].m[3],regimen,,,,
PATCH_FRM_EPI_ADULT_20260516,epistaxis_adult,Anterior epistaxis / nosebleed,,PATCH_CI_EPI_003,SWAP,PATCH_LINE_PATCH_FRM_EPI_ADULT_20260516_SWAP2,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID only if non-absorbable nasal packing placed and clinician chooses oral anti-staph coverage,7 days; guideline allows 7–10 days after packing,1 box (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[649].r[0].m[4],regimen,,,,
PATCH_FRM_EPI_PEDS_20260516,epistaxis_peds,Pediatric anterior epistaxis / nosebleed,,PATCH_CI_EPI_P_001,SWAP,PATCH_LINE_PATCH_FRM_EPI_PEDS_20260516_SWAP1,True,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]","Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",BDS003721,clinician-only: packing lubricant/antibiotic ointment if packing performed,procedure use,1 tube (3.5 g),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[650].r[0].m[2],regimen,,,,
