coverage_family,row_id,product_id,disease_key,generic_name,status,rx_ready,missing_fields,next_action
regimen,gold_regimen_000af31c618e,BDS007066,bacterial_sinusitis_alt_adult,Roxithromycin 150 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0e738fcd58e9,BDS044320,bacterial_sinusitis_alt_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2682620ed35a,BDS007066,bacterial_pharyngitis_alt_adult,Roxithromycin 150 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_65fc58b9081b,BDS002411,bacterial_pharyngitis_alt_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d36ed9bec0fc,BDS007066,bacterial_pharyngitis_alt_adult,Roxithromycin 150 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7f51308ceb5c,BDS002411,bacterial_pharyngitis_alt_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e4f0738976c2,BDS007066,bacterial_pharyngitis_alt_adult,Roxithromycin 150 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_271195c0da34,BDS002411,bacterial_pharyngitis_alt_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_1c612cdaf736,BDS001991,topical_fusidic_support_adult,Fusidic acid 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8b020cd67cbc,BDS002003,topical_fusidic_support_adult,Gentamicin 1 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0a3cc5325199,BDS001991,topical_fusidic_support_adult,Fusidic acid 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_68c12d3f5b2d,BDS002003,topical_fusidic_support_adult,Gentamicin 1 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e8dee1fa4aeb,BDS001991,topical_fusidic_support_adult,Fusidic acid 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9e4fcc9a7fc9,BDS002003,topical_fusidic_support_adult,Gentamicin 1 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c569c2dea4d2,BDS040602,vulvovaginal_candidiasis_adult,Fluconazole 150 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_72d7e7d03c78,BDS040602,vulvovaginal_candidiasis_adult,Fluconazole 150 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9f179d41a1f8,BDS040602,vulvovaginal_candidiasis_adult,Fluconazole 150 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a22cdf57f395,BDS008491,vaginal_mixed_infection_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_989de4ce680c,BDS008491,vaginal_mixed_infection_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a8b7beb69c97,BDS008491,vaginal_mixed_infection_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_56f569b093cf,BDS008491,vaginal_discharge_support_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_39c19a9b1711,BDS008491,vaginal_discharge_support_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_18c55d0ca3ff,BDS008491,vaginal_discharge_support_adult,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d4c898a10047,BDS001496,uncomplicated_uti_alt_cipro_adult,Ciprofloxacin 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_6d2857968e3e,BDS001496,uncomplicated_uti_alt_cipro_adult,Ciprofloxacin 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_310648d2d97a,BDS001496,uncomplicated_uti_alt_cipro_adult,Ciprofloxacin 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9728f4f29575,BDS007591,dysuria_lower_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_bfc2daf385bf,BDS007591,dysuria_lower_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_6d0f23909f5c,BDS007591,dysuria_lower_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_db997c58ea77,BDS007591,frequency_urgency_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_875d5f8aa6a5,BDS007591,frequency_urgency_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_fbb56ac3780f,BDS007591,frequency_urgency_uti_adult,Norfloxacin 400 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7ce70bb5b46b,BDS001489,tinea_cruris_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_9ee00dbc3928,BDS007542,tinea_cruris_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_35dbf4f25c8d,BDS001489,tinea_cruris_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_fbdc5887a8be,BDS007542,tinea_cruris_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_59e042955044,BDS001489,tinea_cruris_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_abed0821b38e,BDS007542,tinea_cruris_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8a12fef95902,BDS007542,tinea_pedis_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_92823c7927dd,BDS001489,tinea_pedis_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_c7a953caca7b,BDS007542,tinea_pedis_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_46b4cbaddc46,BDS001489,tinea_pedis_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_dce94b4d6b05,BDS007542,tinea_pedis_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_af6a8217b4f2,BDS001489,tinea_pedis_adult,Clotrimazole 1 g./100 g.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_9db163621f30,BDS001489,tinea_corporis_clotrimazole_adult,Clotrimazole 1 g./100 g.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2d980377e869,BDS007542,tinea_corporis_clotrimazole_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f3dee87fb09d,BDS001489,tinea_corporis_clotrimazole_adult,Clotrimazole 1 g./100 g.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_6199139bc742,BDS007542,tinea_corporis_clotrimazole_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_90b333b97448,BDS001489,tinea_corporis_clotrimazole_adult,Clotrimazole 1 g./100 g.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_31e94503894c,BDS007542,tinea_corporis_clotrimazole_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_841e96fb962a,BDS001489,fungal_intertrigo_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_5cfc44c1227b,BDS007542,fungal_intertrigo_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_507924d33fda,BDS001489,fungal_intertrigo_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8e14645d190e,BDS007542,fungal_intertrigo_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c3ec64074089,BDS001489,fungal_intertrigo_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_00e615ecda90,BDS007542,fungal_intertrigo_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b37973f1e765,BDS008451,pityriasis_versicolor_adult,Ketoconazole 2%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_269e2504eebc,BDS007542,pityriasis_versicolor_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a81dd29421b6,BDS008451,pityriasis_versicolor_adult,Ketoconazole 2%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f81a4710632f,BDS007542,pityriasis_versicolor_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_93fe7b9e9693,BDS008451,pityriasis_versicolor_adult,Ketoconazole 2%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_67aae5c73cce,BDS007542,pityriasis_versicolor_adult,Ketoconazole 20 mg./1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_ce67d8ead9c4,BDS001489,cutaneous_candidiasis_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_997ebf73beac,BDS001489,cutaneous_candidiasis_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_50e1d1254bcf,BDS001489,cutaneous_candidiasis_adult,Clotrimazole 1 g./100 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0f72647fa1d5,BDS001468,wart_localized_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_379e9e2d3d2e,BDS001468,wart_localized_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a109e78bad1c,BDS001468,wart_localized_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_daef6c77b387,BDS001468,corn_callus_topical_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_1f9a8c33d238,BDS001468,corn_callus_topical_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a2af2927576d,BDS001468,corn_callus_topical_adult,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f9f23abdfddf,BDS003762,dental_pain_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_13b3506dc97e,BDS002042,dental_pain_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_ec4f334b6999,BDS003762,dental_pain_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f55c5962ae3b,BDS002042,dental_pain_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_1f7b12487e5c,BDS003762,dental_pain_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_12cdd458fe3a,BDS002042,dental_pain_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9593f6c902f9,BDS040609,gingivitis_localized_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_da18ab86d480,BDS003762,gingivitis_localized_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_af30bd14bde4,BDS040609,gingivitis_localized_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f8a2cbef5db1,BDS003762,gingivitis_localized_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8b3632b663a4,BDS040609,gingivitis_localized_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9b62d5bcb33c,BDS003762,gingivitis_localized_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0a9e1739042d,BDS040609,gum_inflammation_support_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b7158a224991,BDS003762,gum_inflammation_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0b0dbdf3e161,BDS040609,gum_inflammation_support_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9f1282bb1fd1,BDS003762,gum_inflammation_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_858bab8247c3,BDS040609,gum_inflammation_support_adult,Povidone-Iodine 70 mg./1 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_82d62d8a271f,BDS003762,gum_inflammation_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c6a487c5cd94,BDS001103,dental_abscess_support_adult,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_32651372265d,BDS003762,dental_abscess_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a2e4eb361d51,BDS001103,dental_abscess_support_adult,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_449c2bb3ef8d,BDS003762,dental_abscess_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0e183eed3b56,BDS001103,dental_abscess_support_adult,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_adbeff0895e0,BDS003762,dental_abscess_support_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
pediatric,peds_d803fdaf5229,BDS047722,,montelukast sodium,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_9913f7be60e9,BDS001084,,azithromycin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_4b6a81ce1db6,BDS001441,,cefixime,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_d1ebaf0fab79,BDS002206,,cephalexin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_8db2036e871b,BDS007586,,amoxicillin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_85d6c5d7d2ed,BDS046209,,azithromycin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_dd8b4f673560,BDS003549,,amoxicillin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_0805eccb9a04,BDS003550,,amoxicillin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_85a16656f48d,BDS007682,,cloxacillin,not_fully_verified,False,pediatric formula source; product concentration/formulation source; rounding/calculation-ready product gate,missing pediatric dose formula source and/or parsed concentration
pediatric,peds_c8cdf0de7f47,BDS008609,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
pediatric,peds_8a971b1146a3,BDS002407,,paracetamol,not_fully_verified,False,product concentration/formulation source; rounding/calculation-ready product gate,formula source available but exact product concentration/formulation label is still missing
