task_id,row_type,priority,product_id,regimen_id,disease_key,generic_name,brand_name,source_target_id,source_target,expected_fields,thai_query,english_query,required_to_unlock,status
longsrc_2591f957ea72,regimen,A,BDS004035,FRM0068,watery_red_eye_nonpurulent_adult,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_af614d2ed3f1,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_1bd73f35e041,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_f4d78f360e6e,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_164114d1967b,regimen,A,BDS046208,FRM0068,watery_red_eye_nonpurulent_adult,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_ec1e83473d0a,regimen,A,BDS046208,FRM0068,watery_red_eye_nonpurulent_adult,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_8c8523445492,regimen,A,BDS046208,FRM0068,watery_red_eye_nonpurulent_adult,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_fec4a1f130c5,regimen,A,BDS004035,FRM0068,watery_red_eye_nonpurulent_adult,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_37677206033d,regimen,A,BDS004035,FRM0068,watery_red_eye_nonpurulent_adult,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_6d747e7dd330,regimen,A,BDS004035,FRM0068,watery_red_eye_nonpurulent_adult,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_e93296a5f54b,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_bbc705bc60fe,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_dca4860b5242,regimen,B,BDS001552,FRM0068,watery_red_eye_nonpurulent_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,watery_red_eye_nonpurulent_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_d6893918fc8b,regimen,A,BDS001552,FRM0069,contact_lens_dry_eye_support_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_720bbe88362f,regimen,A,BDS001552,FRM0069,contact_lens_dry_eye_support_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_246b8e58be2c,regimen,A,BDS001552,FRM0069,contact_lens_dry_eye_support_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_48380184905c,regimen,A,BDS003679,FRM0069,contact_lens_dry_eye_support_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_a292acb9b7ec,regimen,A,BDS003679,FRM0069,contact_lens_dry_eye_support_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_06b047dc1b29,regimen,A,BDS003679,FRM0069,contact_lens_dry_eye_support_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_46b388da9bd5,regimen,A,BDS001552,FRM0069,contact_lens_dry_eye_support_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_8f87fb393bd3,regimen,A,BDS001552,FRM0069,contact_lens_dry_eye_support_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide Thai RDU MOPH guideline dose duration,contact_lens_dry_eye_support_adult Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
