row_type,row_id,product_id,generic_name,disease_key,current_status,missing_fields,next_action
product,BDS040078,BDS040078,Amoxicillin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
regimen,FRM0113,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0113,BDS007066,Roxithromycin 150 mg.,bacterial_sinusitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0113,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0113,BDS007066,Roxithromycin 150 mg.,bacterial_sinusitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0113,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS007066,Roxithromycin 150 mg.,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS007066,Roxithromycin 150 mg.,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS007066,Roxithromycin 150 mg.,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0114,BDS002411,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,bacterial_pharyngitis_alt_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS001991,Fusidic acid 20 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS002003,Gentamicin 1 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS001991,Fusidic acid 20 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS002003,Gentamicin 1 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS001991,Fusidic acid 20 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0115,BDS002003,Gentamicin 1 mg./1 g.,topical_fusidic_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0116,BDS040602,Fluconazole 150 mg.,vulvovaginal_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0116,BDS040602,Fluconazole 150 mg.,vulvovaginal_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0116,BDS040602,Fluconazole 150 mg.,vulvovaginal_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0117,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_mixed_infection_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0117,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_mixed_infection_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0117,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_mixed_infection_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0118,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_discharge_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0118,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_discharge_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0118,BDS008491,"Nystatin 100,000 units.+Chloramphenicol 250 mg.+Diiodohydroxyguin 100 mg.",vaginal_discharge_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0119,BDS001496,Ciprofloxacin 500 mg.,uncomplicated_uti_alt_cipro_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0119,BDS001496,Ciprofloxacin 500 mg.,uncomplicated_uti_alt_cipro_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0119,BDS001496,Ciprofloxacin 500 mg.,uncomplicated_uti_alt_cipro_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0120,BDS007591,Norfloxacin 400 mg.,dysuria_lower_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0120,BDS007591,Norfloxacin 400 mg.,dysuria_lower_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0120,BDS007591,Norfloxacin 400 mg.,dysuria_lower_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0121,BDS007591,Norfloxacin 400 mg.,frequency_urgency_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0121,BDS007591,Norfloxacin 400 mg.,frequency_urgency_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0121,BDS007591,Norfloxacin 400 mg.,frequency_urgency_uti_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0122,BDS001489,Clotrimazole 1 g./100 g.,tinea_cruris_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0122,BDS007542,Ketoconazole 20 mg./1 g.,tinea_cruris_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0122,BDS001489,Clotrimazole 1 g./100 g.,tinea_cruris_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0122,BDS007542,Ketoconazole 20 mg./1 g.,tinea_cruris_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0122,BDS001489,Clotrimazole 1 g./100 g.,tinea_cruris_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0122,BDS007542,Ketoconazole 20 mg./1 g.,tinea_cruris_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0123,BDS007542,Ketoconazole 20 mg./1 g.,tinea_pedis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0123,BDS001489,Clotrimazole 1 g./100 g.,tinea_pedis_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0123,BDS007542,Ketoconazole 20 mg./1 g.,tinea_pedis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0123,BDS001489,Clotrimazole 1 g./100 g.,tinea_pedis_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0123,BDS007542,Ketoconazole 20 mg./1 g.,tinea_pedis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0123,BDS001489,Clotrimazole 1 g./100 g.,tinea_pedis_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0124,BDS001489,Clotrimazole 1 g./100 g.,tinea_corporis_clotrimazole_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0124,BDS007542,Ketoconazole 20 mg./1 g.,tinea_corporis_clotrimazole_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0124,BDS001489,Clotrimazole 1 g./100 g.,tinea_corporis_clotrimazole_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0124,BDS007542,Ketoconazole 20 mg./1 g.,tinea_corporis_clotrimazole_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0124,BDS001489,Clotrimazole 1 g./100 g.,tinea_corporis_clotrimazole_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0124,BDS007542,Ketoconazole 20 mg./1 g.,tinea_corporis_clotrimazole_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS001489,Clotrimazole 1 g./100 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS007542,Ketoconazole 20 mg./1 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS001489,Clotrimazole 1 g./100 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS007542,Ketoconazole 20 mg./1 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS001489,Clotrimazole 1 g./100 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0125,BDS007542,Ketoconazole 20 mg./1 g.,fungal_intertrigo_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS008451,Ketoconazole 2%,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS007542,Ketoconazole 20 mg./1 g.,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS008451,Ketoconazole 2%,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS007542,Ketoconazole 20 mg./1 g.,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS008451,Ketoconazole 2%,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0126,BDS007542,Ketoconazole 20 mg./1 g.,pityriasis_versicolor_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0127,BDS001489,Clotrimazole 1 g./100 g.,cutaneous_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0127,BDS001489,Clotrimazole 1 g./100 g.,cutaneous_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0127,BDS001489,Clotrimazole 1 g./100 g.,cutaneous_candidiasis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0128,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,wart_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0128,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,wart_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0128,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,wart_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0129,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,corn_callus_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0129,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,corn_callus_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0129,BDS001468,Salicylic Acid 25 g.+Liquified Phenol 1.5 ml./100 ml.,corn_callus_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS003762,Paracetamol 500 mg.,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS003762,Paracetamol 500 mg.,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS003762,Paracetamol 500 mg.,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0130,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,dental_pain_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS040609,Povidone-Iodine 70 mg./1 ml.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS003762,Paracetamol 500 mg.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS040609,Povidone-Iodine 70 mg./1 ml.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS003762,Paracetamol 500 mg.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS040609,Povidone-Iodine 70 mg./1 ml.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0131,BDS003762,Paracetamol 500 mg.,gingivitis_localized_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS040609,Povidone-Iodine 70 mg./1 ml.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS003762,Paracetamol 500 mg.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS040609,Povidone-Iodine 70 mg./1 ml.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS003762,Paracetamol 500 mg.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS040609,Povidone-Iodine 70 mg./1 ml.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0132,BDS003762,Paracetamol 500 mg.,gum_inflammation_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS003762,Paracetamol 500 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS003762,Paracetamol 500 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,antibiotic_criteria; dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0133,BDS003762,Paracetamol 500 mg.,dental_abscess_support_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
pediatric,BDS047722,BDS047722,montelukast sodium,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS001084,BDS001084,azithromycin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS001441,BDS001441,cefixime,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS002206,BDS002206,cephalexin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS007586,BDS007586,amoxicillin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS046209,BDS046209,azithromycin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS003549,BDS003549,amoxicillin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS003550,BDS003550,amoxicillin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS007682,BDS007682,cloxacillin,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS008609,BDS008609,paracetamol,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS002407,BDS002407,paracetamol,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS007583,BDS007583,paracetamol,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
pediatric,BDS002861,BDS002861,paracetamol,,source_missing_hide_from_rx,pediatric formula; age/BW rule; max dose; product concentration; rounding rule; pediatric safety,acquire pediatric formulary/guideline plus product concentration label before calculation-ready RX
