gold_regimen_row_id,regimen_id,product_id,generic_name,disease_key,modality,final_rx_status,accredited_source_status,missing_accredited_fields,next_action
gold_regimen_d43dd46bebbb,FRM0085,BDS008282,Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.,acute_watery_diarrhea_peds_rehydration,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b06fccf0799b,FRM0085,BDS002108,Racecadotril 30 mg.,acute_watery_diarrhea_peds_rehydration,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c1901f5d8467,FRM0085,BDS008282,Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.,acute_watery_diarrhea_peds_rehydration,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3724431895ee,FRM0085,BDS002108,Racecadotril 30 mg.,acute_watery_diarrhea_peds_rehydration,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0269b03d7056,FRM0086,BDS004212,Cetirizine 2HCI 1 mg./1 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4e817822dda8,FRM0086,BDS044320,Sodium Chloride 0.9 g./100 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ffc681badc7d,FRM0086,BDS004212,Cetirizine 2HCI 1 mg./1 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_198a5c9250a0,FRM0086,BDS044320,Sodium Chloride 0.9 g./100 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_901c6c2b7a69,FRM0086,BDS004212,Cetirizine 2HCI 1 mg./1 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_65e93abacf14,FRM0086,BDS044320,Sodium Chloride 0.9 g./100 ml.,allergic_rhinitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_51f05355e5db,FRM0087,BDS002691,Ambroxol HCl 15 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8b24ca774e7f,FRM0087,BDS003763,Paracetamol 160 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e085e2c32301,FRM0087,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_44a10bc0d0f1,FRM0087,BDS043123,Acetylcysteine 100 mg./5 g.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_63a8b1a19ee4,FRM0087,BDS002691,Ambroxol HCl 15 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_703c5e12c67d,FRM0087,BDS003763,Paracetamol 160 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5607ff652725,FRM0087,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a21575d42293,FRM0087,BDS043123,Acetylcysteine 100 mg./5 g.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1360a6afee84,FRM0087,BDS002691,Ambroxol HCl 15 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_57ac20ceee39,FRM0087,BDS003763,Paracetamol 160 mg./5 ml.,uri_wet_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3423dc70921f,FRM0087,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_26f1669e5fda,FRM0087,BDS043123,Acetylcysteine 100 mg./5 g.,uri_wet_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_93e8c5fca19a,FRM0088,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,post_uri_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4e854ed93edc,FRM0088,BDS043123,Acetylcysteine 100 mg./5 g.,post_uri_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3ed5f086eb00,FRM0088,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,post_uri_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1a96bc50fc7e,FRM0088,BDS043123,Acetylcysteine 100 mg./5 g.,post_uri_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7c1d8d310663,FRM0088,BDS001257,Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.,post_uri_cough_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_308fa009725a,FRM0088,BDS043123,Acetylcysteine 100 mg./5 g.,post_uri_cough_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_59727afe39b3,FRM0089,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_irritation_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_80dda7ab9edf,FRM0089,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_irritation_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a010c4d03db8,FRM0089,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_irritation_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_fbd8d841796c,FRM0090,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f02096bf2889,FRM0090,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b8fc2e2f8100,FRM0090,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b788087beb2c,FRM0091,BDS003763,Paracetamol 160 mg./5 ml.,viral_fever_peds_support,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_312b348e6a96,FRM0091,BDS003763,Paracetamol 160 mg./5 ml.,viral_fever_peds_support,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_28ae2ea377cb,FRM0091,BDS003763,Paracetamol 160 mg./5 ml.,viral_fever_peds_support,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0c9ba1acc32d,FRM0092,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6d0554de99f1,FRM0092,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f7d907b6b4f0,FRM0092,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_daffc9918aeb,FRM0092,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_51ec7e6327cf,FRM0092,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d31a2294d5fa,FRM0092,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a56032ae36fe,FRM0092,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e305fe1040a8,FRM0092,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8f3f7dbde105,FRM0092,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_conjunctivitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_588d6099a673,FRM0093,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_292ee5d8fa21,FRM0093,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_08f02d37b7eb,FRM0093,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1c4f84f104aa,FRM0093,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f03657b037f0,FRM0093,BDS001437,Chloramphenicol 5 mg./1 ml.,bacterial_conjunctivitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b02a7187fd23,FRM0093,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_conjunctivitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_da9d4a44dd08,FRM0094,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8d20d9a06a74,FRM0094,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d0729027e26e,FRM0094,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0f08666f29ce,FRM0094,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a13c87a8d1be,FRM0094,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9a8a52ad1616,FRM0094,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a237edc9c8db,FRM0095,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_14cdf01091c7,FRM0095,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_321048974cd9,FRM0095,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e34a0a38e6cb,FRM0095,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_18e74963ab32,FRM0095,BDS003721,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",bacterial_eyelid_infection_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2278a1f3acbd,FRM0095,BDS001847,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,bacterial_eyelid_infection_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a412205b5728,FRM0096,BDS001047,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dd3509768895,FRM0096,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_916db6315ff1,FRM0096,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a7ebd6e9b7e6,FRM0096,BDS001047,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e8ee86b92591,FRM0096,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_14e5a40520cd,FRM0096,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2ecc366745fa,FRM0096,BDS001047,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_47cb8b1b75d9,FRM0096,BDS044320,Sodium Chloride 0.9 g./100 ml.,bacterial_sinusitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8e6523d1c733,FRM0096,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),bacterial_sinusitis_peds,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_efb57588d6cb,FRM0097,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_94c38670a28e,FRM0097,BDS003763,Paracetamol 160 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7cd5cd2c9928,FRM0097,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_20181ba9b066,FRM0097,BDS003763,Paracetamol 160 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1ee35ca21c4c,FRM0097,BDS001046,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6ac058d1a8f0,FRM0097,BDS003763,Paracetamol 160 mg./5 ml.,bacterial_pharyngitis_peds,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7cc26f83e246,FRM0098,BDS007066,Roxithromycin 150 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5d5b3360e7a7,FRM0098,BDS003762,Paracetamol 500 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_023575b2be8c,FRM0098,BDS007066,Roxithromycin 150 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_bdb168d67440,FRM0098,BDS003762,Paracetamol 500 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_cf141e9e247e,FRM0098,BDS007066,Roxithromycin 150 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a09d1139aa97,FRM0098,BDS003762,Paracetamol 500 mg.,macrolide_respiratory_bacterial_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_615db903da9b,FRM0099,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8fe95059ffd8,FRM0099,BDS003762,Paracetamol 500 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5b42dcdfa588,FRM0099,BDS001103,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,dental_infection_support_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
