runtime_row_id,disease_key,diagnosis,icd10,category,population,tier,when_to_use,modality,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
SWAP_0375,sprain_strain_mild_adult,Mild sprain / strain,,Pain,adult,Tier 6,inflammatory pain,oral,Celebrex 200 mg [Celecoxib 200 mg.],BDS001509,200 mg PO OD or BID per indication,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,"dyspepsia, edema",sulfonamide caution; CV/GI/renal risks,safety_gate,GATED,FALSE,FALSE,,FDA_NSAID,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0376,superficial_abrasion_adult,Superficial abrasion,,Wound/burn,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0377,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 2,sputum/wet cough,oral,Cystaline [Acetylcysteine 600 mg.],BDS001531,600 mg PO OD or divided dose,3–5 days,หลอด 10 เม็ด,หลอด 10 เม็ด,GI upset,asthma caution if bronchospasm,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0378,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 3,sputum/wet cough,oral,Mucolid [Ambroxol HCl 30 mg.],BDS002655,30 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"GI upset, rash rare",stop if severe skin reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0379,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 4,sputum/wet cough,oral,Bisolvon [Bromhexine HCl 8 mg.],BDS001255,8 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,GI upset,stop if rash/severe reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0380,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 5,sputum/wet cough,oral,Bocytin Capsule [Carbocysteine 375 mg.],BDS008141,adult product-specific dose PO TID,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,GI upset,caution active peptic ulcer,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0381,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 6,dry cough,oral,Icolid (ควบคุมจำนวน) [Dextromethorphan HBr 15 mg.],BDS002211,product-specific adult dose PRN,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"drowsiness, nausea",avoid MAOI/serotonergic toxicity risk,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0382,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 7,allergy/itch/rhinitis,oral,Alerest [Cetirizine dihydrochloride 10 mg.],BDS040029,10 mg PO OD,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"somnolence, dry mouth",caution sedation; adjust in severe renal disease,standard,DEFAULT_FAST,FALSE,FALSE,,DM_CETIRIZINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=cetirizine,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0383,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 8,rhinorrhea/itch/allergy,oral,Histatabs [Chlorpheniramine Maleate 4 mg.],BDS007145,4 mg PO q6–8h PRN,3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"sedation, dry mouth",avoid driving; caution glaucoma/BPH; avoid young children,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN;DM_LABEL,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids; https://dailymed.nlm.nih.gov/dailymed/,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0384,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 9,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0385,suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,,ENT/URI-cough,adult,Tier 2,nasal congestion,nasal,Actavia [Xylometazoline Hydrochloride 0.1% (1 mg./1 ml.)],BDS040080,1–2 sprays/nostril BID PRN,≤3 days,ขวด 10 ml.,ขวด 10 ml.,"rebound congestion, dryness",max 3 days; caution HTN/CV disease,safety_gate,GATED,FALSE,FALSE,,CDC_ADULT_ABX;DM_LABEL,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://dailymed.nlm.nih.gov/dailymed/,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0386,tension_headache_adult,Tension-type headache,,Pain,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Thunderclap, neuro deficit, meningism, new severe headache → ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0387,tension_headache_adult,Tension-type headache,,Pain,adult,Tier 3,pain/inflammation/dysmenorrhea,oral,Naprofazt [Naproxen (as Naproxen Sodium) 250 mg.],BDS045624,220–275 mg PO BID PRN with food,3–5 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"dyspepsia, edema",NSAID cautions; avoid duplicate NSAID,safety_gate,GATED,FALSE,FALSE,,FDA_NSAID;ACOG_DYSMENORRHEA,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label; https://www.acog.org/womens-health/faqs/dysmenorrhea-painful-periods,"Thunderclap, neuro deficit, meningism, new severe headache → ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0388,tension_headache_adult,Tension-type headache,,Pain,adult,Tier 4,pain/inflammation,oral,Cataflam 50 mg [Diclofenac Potassium 50 mg],BDS041402,25–50 mg PO BID–TID with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"GI upset, edema",NSAID cautions; avoid duplicate NSAID,safety_gate,GATED,FALSE,FALSE,,FDA_NSAID,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Thunderclap, neuro deficit, meningism, new severe headache → ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0389,tension_headache_adult,Tension-type headache,,Pain,adult,Tier 5,inflammatory pain,oral,Arcoxia 120 mg [Etoricoxib 120 mg.],BDS001076,60–90 mg PO OD with food,3–5 days,แผง 5 เม็ด,แผง 5 เม็ด,"edema, dyspepsia, BP rise",avoid high CV risk/uncontrolled HTN; no duplicate NSAID,safety_gate,GATED,FALSE,FALSE,,FDA_NSAID,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Thunderclap, neuro deficit, meningism, new severe headache → ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0390,tension_headache_adult,Tension-type headache,,Pain,adult,Tier 6,inflammatory pain,oral,Celebrex 200 mg [Celecoxib 200 mg.],BDS001509,200 mg PO OD or BID per indication,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,"dyspepsia, edema",sulfonamide caution; CV/GI/renal risks,safety_gate,GATED,FALSE,FALSE,,FDA_NSAID,https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Thunderclap, neuro deficit, meningism, new severe headache → ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0391,tinea_corporis_clotrimazole_adult,Tinea corporis (clotrimazole-first row),,Skin/fungal,adult,Tier 2,tinea corporis/cruris/pedis,cream/topical,Lamisil Cream [Terbinafine HCl 10 mg./1 g.],BDS002563,apply thinly OD–BID,1–2 weeks,หลอด 5 g.,หลอด 5 g.,local irritation,avoid eyes/mucosa,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_TINEA,https://www.cdc.gov/fungal/hcp/clinical-care/index.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0393,tinea_corporis_localized_adult,Localized tinea corporis / fungal rash,,Skin/fungal,adult,Tier 2,tinea corporis/cruris/pedis,cream/topical,Lamisil Cream [Terbinafine HCl 10 mg./1 g.],BDS002563,apply thinly OD–BID,1–2 weeks,หลอด 5 g.,หลอด 5 g.,local irritation,avoid eyes/mucosa,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_TINEA,https://www.cdc.gov/fungal/hcp/clinical-care/index.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0407,tinea_cruris_adult,Tinea cruris / groin fungal rash,,Skin/fungal,adult,Tier 2,tinea corporis/cruris/pedis,cream/topical,Lamisil Cream [Terbinafine HCl 10 mg./1 g.],BDS002563,apply thinly OD–BID,1–2 weeks,หลอด 5 g.,หลอด 5 g.,local irritation,avoid eyes/mucosa,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_TINEA,https://www.cdc.gov/fungal/hcp/clinical-care/index.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0411,tinea_pedis_adult,Tinea pedis / fungal foot rash,,Skin/fungal,adult,Tier 2,tinea corporis/cruris/pedis,cream/topical,Lamisil Cream [Terbinafine HCl 10 mg./1 g.],BDS002563,apply thinly OD–BID,1–2 weeks,หลอด 5 g.,หลอด 5 g.,local irritation,avoid eyes/mucosa,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_TINEA,https://www.cdc.gov/fungal/hcp/clinical-care/index.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0425,tinea_pruritic_rash_adult,Tinea corporis / pruritic fungal rash,,Skin/fungal,adult,Tier 2,tinea corporis/cruris/pedis,cream/topical,Lamisil Cream [Terbinafine HCl 10 mg./1 g.],BDS002563,apply thinly OD–BID,1–2 weeks,หลอด 5 g.,หลอด 5 g.,local irritation,avoid eyes/mucosa,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_TINEA,https://www.cdc.gov/fungal/hcp/clinical-care/index.html,"Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0429,tonsillar_inflammation_support_adult,Tonsillar inflammation support (non-bacterial pattern),,ENT/throat,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0430,tonsillar_inflammation_support_adult,Tonsillar inflammation support (non-bacterial pattern),,ENT/throat,adult,Tier 3,bacterial ENT/dental infection,oral,A.M.Mox 500 [Amoxicillin 500 mg.],BDS040078,disease-specific dose,5–10 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, rash",penicillin allergy; antibiotic gate required,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0431,tonsillar_inflammation_support_adult,Tonsillar inflammation support (non-bacterial pattern),,ENT/throat,adult,Tier 4,bacterial sinusitis/bite/dental/skin,oral,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],BDS001103,disease-specific dose,5–7 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"diarrhea, GI upset",penicillin allergy; hepatic caution; antibiotic gate,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0432,tonsillar_inflammation_support_adult,Tonsillar inflammation support (non-bacterial pattern),,ENT/throat,adult,Tier 5,penicillin-allergy respiratory infection,oral,Azithro 250 mg [Azithromycin 250 mg.],BDS001494,disease-specific dose,3–5 days,กล่อง 6 แคปซูล,กล่อง 6 แคปซูล,"GI upset, QT risk",QT/drug interaction; resistance stewardship,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0433,traveler_diarrhea_support_adult,"Traveler diarrhea support (mild, non-bloody)",,GI/diarrhea,adult,Tier 2,acute watery diarrhea,sachet/capsule,Hidrasec 100 mg. [Racecadotril 100 mg.],BDS043842,adult/child product dose TID short course,1–3 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,"headache, rash",not substitute for ORS; avoid bloody diarrhea,standard,DEFAULT_FAST,FALSE,FALSE,,WHO_ORS_ZINC,https://www.who.int/tools/elena/interventions/zinc-diarrhoea,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0434,traveler_diarrhea_support_adult,"Traveler diarrhea support (mild, non-bloody)",,GI/diarrhea,adult,Tier 2,adult non-bloody diarrhea,oral,Imodium [Loperamide HCl 2 mg.],BDS002214,4 mg once then 2 mg after stool; max per label,≤2 days,แผง 6 แคปซูล,แผง 6 แคปซูล,"constipation, cramps",avoid fever/bloody diarrhea/children unless directed,safety_gate,GATED,FALSE,FALSE,,WHO_ORS_ZINC;DM_LABEL,https://www.who.int/tools/elena/interventions/zinc-diarrhoea; https://dailymed.nlm.nih.gov/dailymed/,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0435,uncomplicated_uti_adult,Uncomplicated cystitis / lower UTI,,GU/UTI,adult,Tier 2,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,Fever/flank pain/pregnancy/male/complicated UTI → urine test/eval,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0436,uncomplicated_uti_adult,Uncomplicated cystitis / lower UTI,,GU/UTI,adult,Tier 3,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Fever/flank pain/pregnancy/male/complicated UTI → urine test/eval,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0437,uncomplicated_uti_alt_cipro_adult,Uncomplicated UTI alternative row,,GU/UTI,adult,Tier 2,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,Fever/flank pain/pregnancy/male/complicated UTI → urine test/eval,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0438,uncomplicated_uti_alt_cipro_adult,Uncomplicated UTI alternative row,,GU/UTI,adult,Tier 3,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Fever/flank pain/pregnancy/male/complicated UTI → urine test/eval,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0439,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 2,sputum/wet cough,oral,Cystaline [Acetylcysteine 600 mg.],BDS001531,600 mg PO OD or divided dose,3–5 days,หลอด 10 เม็ด,หลอด 10 เม็ด,GI upset,asthma caution if bronchospasm,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0440,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 3,sputum/wet cough,oral,Mucolid [Ambroxol HCl 30 mg.],BDS002655,30 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"GI upset, rash rare",stop if severe skin reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0441,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 4,sputum/wet cough,oral,Bisolvon [Bromhexine HCl 8 mg.],BDS001255,8 mg PO TID or product-specific syrup dose,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,GI upset,stop if rash/severe reaction,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0442,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 5,sputum/wet cough,oral,Bocytin Capsule [Carbocysteine 375 mg.],BDS008141,adult product-specific dose PO TID,3–5 days,กล่อง 10 แคปซูล,กล่อง 10 แคปซูล,GI upset,caution active peptic ulcer,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0443,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 6,dry cough,oral,Icolid (ควบคุมจำนวน) [Dextromethorphan HBr 15 mg.],BDS002211,product-specific adult dose PRN,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"drowsiness, nausea",avoid MAOI/serotonergic toxicity risk,safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0444,uri_diarrhea_adult,Acute viral URI with acute infectious diarrhea,,ENT/URI-cough,adult,Tier 7,allergy/itch/rhinitis,oral,Alerest [Cetirizine dihydrochloride 10 mg.],BDS040029,10 mg PO OD,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"somnolence, dry mouth",caution sedation; adjust in severe renal disease,standard,DEFAULT_FAST,FALSE,FALSE,,DM_CETIRIZINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=cetirizine,"Severe dehydration, blood/mucus stool, high fever, severe abdominal pain → eval | Dyspnea, SpO2 low, chest pain, persistent fever/toxic → eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
